run_id,implementation,platform,security,benchmark,duration_s,total_cams,throughput_cams_s,latency_mean_us,latency_std_us,latency_p50_us,latency_p95_us,latency_p99_us,latency_min_us,latency_max_us,sign_latency_mean_us
1,pypy_3.11,laptop,off,rx,60.000,1071711,17861.8,20.62,75.68,18.82,39.05,70.24,10.76,24095.05,0.00
2,pypy_3.11,laptop,off,rx,60.000,1024350,17072.5,18.71,72.07,12.72,30.77,63.00,10.76,20979.13,0.00
3,pypy_3.11,laptop,off,rx,60.000,993129,16552.1,22.54,76.96,22.59,36.59,66.84,10.81,22445.74,0.00
4,pypy_3.11,laptop,off,rx,60.000,1006326,16772.1,17.24,65.96,12.22,29.05,62.52,10.74,22072.50,0.00
5,pypy_3.11,laptop,off,rx,60.000,1064089,17734.8,19.59,67.84,20.50,30.99,63.03,10.79,21350.58,0.00
6,pypy_3.11,laptop,off,rx,60.000,1059055,17650.9,21.59,72.93,21.86,34.85,66.97,10.71,21661.24,0.00
7,pypy_3.11,laptop,off,rx,60.000,1053970,17566.1,20.09,72.86,20.94,31.27,62.78,10.72,24459.34,0.00
8,pypy_3.11,laptop,off,rx,60.000,1037008,17283.4,19.31,61.19,14.83,31.17,62.52,10.80,20722.94,0.00
9,pypy_3.11,laptop,off,rx,60.000,1069804,17830.0,21.08,72.41,21.73,32.67,64.94,10.80,21072.97,0.00
10,pypy_3.11,laptop,off,rx,60.000,1034050,17234.1,21.68,70.39,22.33,33.44,65.93,10.80,22451.38,0.00
11,pypy_3.11,laptop,off,rx,60.000,1062059,17701.0,19.68,67.38,20.52,31.34,62.72,10.84,21052.97,0.00
12,pypy_3.11,laptop,off,rx,60.000,1016245,16937.4,18.66,71.84,12.80,31.04,64.31,10.74,22835.79,0.00
13,pypy_3.11,laptop,off,rx,60.000,1062500,17708.3,19.80,74.22,20.43,31.77,63.67,10.66,23161.52,0.00
14,pypy_3.11,laptop,off,rx,60.000,981185,16353.0,18.64,66.95,12.84,31.10,63.89,10.84,21220.49,0.00
15,pypy_3.11,laptop,off,rx,60.000,1081490,18024.8,17.58,59.62,12.66,28.01,62.86,10.75,21754.71,0.00
16,pypy_3.11,laptop,off,rx,60.000,1036022,17267.0,21.00,67.38,21.87,32.39,65.14,10.80,21241.56,0.00
17,pypy_3.11,laptop,off,rx,60.000,1055789,17596.4,18.63,66.12,12.93,30.07,62.40,10.78,22113.13,0.00
18,pypy_3.11,laptop,off,rx,60.000,1057482,17624.7,18.23,64.85,12.71,29.08,62.70,10.95,20335.75,0.00
19,pypy_3.11,laptop,off,rx,60.000,1050152,17502.5,20.74,74.14,21.45,32.63,64.49,10.85,21684.95,0.00
20,pypy_3.11,laptop,off,rx,60.000,1010966,16849.4,20.48,69.27,21.51,32.49,64.95,10.82,21717.61,0.00
21,pypy_3.11,laptop,off,rx,60.000,1011082,16851.3,20.29,72.77,21.39,32.04,63.89,10.77,22597.27,0.00
22,pypy_3.11,laptop,off,rx,60.000,1050572,17509.5,16.59,62.96,12.11,26.21,60.96,10.75,21534.30,0.00
23,pypy_3.11,laptop,off,rx,60.000,1063254,17720.9,17.16,68.47,12.25,26.53,61.70,10.68,22309.05,0.00
24,pypy_3.11,laptop,off,rx,60.001,1068574,17809.4,20.83,69.14,21.73,33.01,64.30,10.83,20772.74,0.00
25,pypy_3.11,laptop,off,rx,60.000,1082694,18044.9,18.65,64.52,12.98,30.37,62.58,10.92,24124.88,0.00
26,pypy_3.11,laptop,off,rx,60.000,1078012,17966.8,18.49,61.31,12.88,30.12,62.22,10.84,22528.00,0.00
27,pypy_3.11,laptop,off,rx,60.000,1076006,17933.3,20.61,62.64,21.74,32.61,64.10,10.99,21588.73,0.00
28,pypy_3.11,laptop,off,rx,60.000,1063353,17722.5,18.11,58.99,12.68,29.74,63.20,10.85,23097.53,0.00
29,pypy_3.11,laptop,off,rx,60.000,1080401,18006.7,18.12,72.52,12.57,29.17,63.69,10.78,21725.32,0.00
30,pypy_3.11,laptop,off,rx,60.000,1044066,17401.0,20.04,73.67,20.90,31.87,62.90,10.83,22492.48,0.00
1,rust,rpi5,off,rx,60,1755590,29259.8,5.23,1.47,4.65,8.07,9.63,3.95,929.85,0
2,rust,rpi5,off,rx,60,1903633,31727.2,5.63,1.4,4.78,8.11,9.04,4,43.91,0
3,rust,rpi5,off,rx,60,1874795,31246.5,5.61,1.39,4.78,8.13,9.17,4,46.15,0
4,rust,rpi5,off,rx,60,1255373,20922.9,5.78,1.45,5.52,8.7,10.39,4,53.2,0
5,rust,rpi5,off,rx,60,1793349,29889.1,5.48,1.32,4.72,8.07,8.96,3.98,62.67,0
6,rust,rpi5,off,rx,60,1851014,30850.2,5.49,1.33,4.72,8.04,9.02,4,45.63,0
7,rust,rpi5,off,rx,60,1907823,31797,5.58,1.37,4.76,8.07,9.04,3.98,26.24,0
8,rust,rpi5,off,rx,60,1822135,30368.9,5.64,1.37,4.83,8.07,9.07,3.98,39.46,0
9,rust,rpi5,off,rx,60,1858848,30980.8,5.66,1.37,4.85,8.15,9.04,4,36,0
10,rust,rpi5,off,rx,60,1863491,31058.2,5.65,1.36,4.91,8.09,9,3.98,47.15,0
11,rust,rpi5,off,rx,60,1885310,31421.8,5.61,1.35,4.83,8.04,9.17,3.96,28.95,0
12,rust,rpi5,off,rx,60,1859564,30992.7,5.63,1.36,4.81,8.11,9.02,3.95,30.83,0
13,rust,rpi5,off,rx,60,1887056,31450.9,5.7,1.4,5.11,8.11,9.2,3.96,34.07,0
14,rust,rpi5,off,rx,60,1887594,31459.9,5.68,1.38,5.09,8.15,9.02,3.96,29.83,0
15,rust,rpi5,off,rx,60,1873664,31227.7,5.64,1.36,4.94,8.11,8.93,3.98,36.57,0
16,rust,rpi5,off,rx,60,1860349,31005.8,5.62,1.36,4.83,8.07,9.11,3.98,41.81,0
17,rust,rpi5,off,rx,60,1930130,32168.8,5.65,1.37,4.83,8.07,8.95,4,32.74,0
18,rust,rpi5,off,rx,60,1799582,29993,5.46,1.29,4.72,7.98,9,4,46.78,0
19,rust,rpi5,off,rx,60,1782312,29705.2,5.47,1.31,4.72,8.04,8.89,4,35.95,0
20,rust,rpi5,off,rx,60,1787109,29785.1,5.53,1.35,4.74,8.07,9.13,4,46.95,0
21,rust,rpi5,off,rx,60,1766612,29443.5,5.44,1.3,4.7,8.02,8.93,4,43.65,0
22,rust,rpi5,off,rx,60,1776382,29606.4,5.39,1.27,4.69,7.98,8.96,4.02,37.09,0
23,rust,rpi5,off,rx,60,1778070,29634.5,5.5,1.31,4.74,8.02,8.89,4,33.19,0
24,rust,rpi5,off,rx,60,1648849,27480.8,5.52,1.37,4.74,8.11,9.5,3.98,25.57,0
25,rust,rpi5,off,rx,60,1781571,29692.8,5.55,1.34,4.76,8.11,8.89,4,40.87,0
26,rust,rpi5,off,rx,60,1779411,29656.8,5.48,1.3,4.72,8,8.87,3.95,30.5,0
27,rust,rpi5,off,rx,60,1753447,29224.1,5.47,1.3,4.72,8.02,8.85,3.94,32.33,0
28,rust,rpi5,off,rx,60,1761127,29352.1,5.41,1.27,4.7,7.98,8.89,3.98,54.45,0
29,rust,rpi5,off,rx,60,1845323,30755.4,5.63,1.34,4.83,8.09,8.89,4,39.35,0
30,rust,rpi5,off,rx,60,1854596,30909.9,5.64,1.37,4.87,8.13,9.04,4.02,36.59,0
1,rust-cv2x,mk6,off,rx,60.001,83353,1389.2,58.65,21.83,51.75,100.26,126.76,37,910.32,0
2,rust-cv2x,mk6,off,rx,60,87696,1461.6,57.43,21.09,50.88,97.76,124.63,36.63,986.08,0
3,rust-cv2x,mk6,off,rx,60.005,86604,1443.3,59.07,21.18,52.75,99.26,125.64,37.75,1248.97,0
4,rust-cv2x,mk6,off,rx,60.003,85936,1432.2,57.82,20.84,51.13,98.26,125.26,36.75,830.57,0
5,rust-cv2x,mk6,off,rx,60.003,87493,1458.1,59.04,20.79,52.63,100.63,126.38,37.88,734.56,0
6,rust-cv2x,mk6,off,rx,60.001,86502,1441.7,57.42,21,51,97.38,124.13,36.63,994.33,0
7,rust-cv2x,mk6,off,rx,60.001,84399,1406.6,58.95,26.93,52.5,99.76,125.64,37.5,4973.89,0
8,rust-cv2x,mk6,off,rx,60,84747,1412.4,56.88,21.34,50.25,97.63,123.13,36.25,952.07,0
9,rust-cv2x,mk6,off,rx,60,85244,1420.7,59.99,22.27,53.13,101.38,127.76,38,1928.9,0
10,rust-cv2x,mk6,off,rx,60.001,87359,1456,57.07,21.18,50.5,97.76,124.64,36.38,815.81,0
11,rust-cv2x,mk6,off,rx,60.001,84282,1404.7,57.4,25.31,50.88,98.38,124.13,36.63,3978.31,0
12,rust-cv2x,mk6,off,rx,60.002,85801,1430,57.76,21.49,51.25,98.13,123.89,36.88,2346.68,0
13,rust-cv2x,mk6,off,rx,60,86026,1433.8,57.88,21.29,51.13,98.76,124.76,36.75,580.92,0
14,rust-cv2x,mk6,off,rx,60.001,87389,1456.5,58.9,21.56,52.63,99.13,125.38,37.75,1637.5,0
15,rust-cv2x,mk6,off,rx,60.001,86486,1441.4,57.27,20.62,50.88,97.76,124.38,36.5,681.3,0
16,rust-cv2x,mk6,off,rx,60.001,86091,1434.8,57.37,20.4,51,98.01,123.76,36.75,801.56,0
17,rust-cv2x,mk6,off,rx,60,82988,1383.1,56.98,24.05,50.13,98.51,124.51,36,3362.26,0
18,rust-cv2x,mk6,off,rx,60,85769,1429.5,57.82,20.68,51.38,98.88,124.76,36.88,657.18,0
19,rust-cv2x,mk6,off,rx,60,85519,1425.3,57.36,20.17,51,98.13,124.01,36.63,717.06,0
20,rust-cv2x,mk6,off,rx,60,85696,1428.3,59.21,21.49,52.75,100.01,126.01,37.75,971.45,0
21,rust-cv2x,mk6,off,rx,60.01,88471,1474.3,56.42,20.05,50,96.01,122.76,36,599.55,0
22,rust-cv2x,mk6,off,rx,60.003,85043,1417.3,57.45,20.73,50.88,98.13,124.38,36.63,536.54,0
23,rust-cv2x,mk6,off,rx,60.001,84348,1405.8,56.71,20.56,50.13,97.38,123.51,36,602.42,0
24,rust-cv2x,mk6,off,rx,60.001,86011,1433.5,57.07,21.58,50.38,99.51,124.13,36.25,952.32,0
25,rust-cv2x,mk6,off,rx,60,84665,1411.1,57.44,21.08,51,97.51,123.89,36.75,1490.49,0
26,rust-cv2x,mk6,off,rx,60,84480,1408,59.97,21.29,53.63,100.51,126.89,38.5,764.68,0
27,rust-cv2x,mk6,off,rx,60.001,82838,1380.6,57.22,27.85,50.38,98.38,123.89,36.25,5316.16,0
28,rust-cv2x,mk6,off,rx,60,87742,1462.4,59.1,22.26,52.63,99.51,126.26,37.88,1614.88,0
29,rust-cv2x,mk6,off,rx,60.004,83374,1389.5,58.23,20.78,51.63,99.51,124.51,36.88,563.67,0
30,rust-cv2x,mk6,off,rx,60.011,84660,1410.7,56.98,23.26,50.5,97.51,123.26,36.38,3171.12,0
1,rust,rpi5,off,tx,60,2033612,33893.5,29.01,0.98,28.82,29.69,33.76,27.76,115.13,0
2,rust,rpi5,off,tx,60,2032820,33880.3,29.02,0.95,28.83,29.8,33.65,27.76,85.19,0
3,rust,rpi5,off,tx,60,2034224,33903.7,29,0.98,28.82,29.65,33.78,27.76,122.19,0
4,rust,rpi5,off,tx,60,2037311,33955.2,28.95,0.94,28.8,29.57,33.57,27.8,90.06,0
5,rust,rpi5,off,tx,60,2040405,34006.7,28.91,0.98,28.74,29.61,33.67,27.76,131.78,0
6,rust,rpi5,off,tx,60,2061883,34364.7,28.6,1.01,28.45,29.33,33.07,27.28,94.17,0
7,rust,rpi5,off,tx,60,2036194,33936.6,28.97,0.97,28.8,29.61,33.7,27.65,112.87,0
8,rust,rpi5,off,tx,60,2034218,33903.6,29,1.14,28.83,29.67,33.8,27.78,770.33,0
9,rust,rpi5,off,tx,60,2040965,34016.1,28.9,0.96,28.72,29.59,33.57,27.74,91.65,0
10,rust,rpi5,off,tx,60,2064336,34405.6,28.56,1.05,28.37,29.28,33.26,27.22,89.28,0
11,rust,rpi5,off,tx,60,2044118,34068.6,28.85,0.96,28.69,29.59,33.46,27.74,99.59,0
12,rust,rpi5,off,tx,60,2034064,33901.1,29,0.97,28.82,29.65,33.81,27.85,99.06,0
13,rust,rpi5,off,tx,60,2030741,33845.7,29.05,0.97,28.87,29.74,33.76,27.72,146.37,0
14,rust,rpi5,off,tx,60,2039189,33986.5,28.92,0.94,28.76,29.65,33.46,27.74,92.3,0
15,rust,rpi5,off,tx,60,2035129,33918.8,28.98,0.96,28.82,29.57,33.67,27.7,120.31,0
16,rust,rpi5,off,tx,60,2023163,33719.4,29.16,1.09,28.98,29.87,33.89,27.83,250.56,0
17,rust,rpi5,off,tx,60,2042510,34041.8,28.88,0.99,28.7,29.57,33.65,27.76,149.68,0
18,rust,rpi5,off,tx,60,2033817,33896.9,29,0.97,28.83,29.63,33.7,27.8,100.91,0
19,rust,rpi5,off,tx,60,2070438,34507.3,28.48,0.95,28.31,29.13,32.91,27.28,148.35,0
20,rust,rpi5,off,tx,60,2045650,34094.2,28.83,0.96,28.67,29.57,33.48,27.7,99.78,0
21,rust,rpi5,off,tx,60,2058603,34310,28.65,0.97,28.48,29.26,33.28,27.37,117.44,0
22,rust,rpi5,off,tx,60,2042472,34041.2,28.88,0.95,28.72,29.48,33.45,27.74,107.17,0
23,rust,rpi5,off,tx,60,2062046,34367.4,28.6,0.95,28.43,29.3,33.17,27.35,126.28,0
24,rust,rpi5,off,tx,60,2056067,34267.8,28.68,0.96,28.54,29.33,33.26,27.37,108.44,0
25,rust,rpi5,off,tx,60,2069761,34496,28.49,0.97,28.3,29.18,33.11,27.19,114.41,0
26,rust,rpi5,off,tx,60,2038926,33982.1,28.93,0.95,28.76,29.67,33.46,27.78,108.26,0
27,rust,rpi5,off,tx,60,2036508,33941.8,28.96,0.96,28.78,29.82,33.65,27.74,105.2,0
28,rust,rpi5,off,tx,60,2047224,34120.4,28.81,0.98,28.63,29.57,33.48,27.68,104.32,0
29,rust,rpi5,off,tx,60,2038341,33972.3,28.94,0.95,28.78,29.59,33.54,27.81,100.11,0
30,rust,rpi5,off,tx,60,2066367,34439.4,28.54,0.93,28.37,29.18,33.04,27.28,97.5,0
1,rust,rpi5,on,tx,60,143133,2385.5,418.68,66.47,414.84,421.35,423.06,22.02,6526.59,0
2,rust,rpi5,on,tx,60,143323,2388.7,418.12,92.95,414.5,422.28,424.09,21.74,20396.23,0
3,rust,rpi5,on,tx,60,143449,2390.8,417.75,68.2,414.46,421,422.39,21.96,5251.09,0
4,rust,rpi5,on,tx,60,143269,2387.8,418.28,104.09,414.71,422.56,424.32,23.7,23578.94,0
5,rust,rpi5,on,tx,60,143337,2388.9,418.08,70.84,414.56,421.11,422.76,22.55,11970.8,0
6,rust,rpi5,on,tx,60,143141,2385.7,418.66,81.17,414.89,421.69,423.41,21.91,8901.56,0
7,rust,rpi5,on,tx,60,143215,2386.9,418.44,65.74,414.67,421.26,422.94,21.74,6259.29,0
8,rust,rpi5,on,tx,60,143360,2389.3,418.02,74.79,414.52,420.93,422.43,22.65,8234.55,0
9,rust,rpi5,on,tx,60,143389,2389.8,417.93,65.57,414.54,421.04,422.98,22.7,7445.76,0
10,rust,rpi5,on,tx,60,143261,2387.7,418.31,68.89,414.61,421.17,423.13,21.52,7603.39,0
11,rust,rpi5,on,tx,60,143405,2390.1,417.88,72.34,414.52,420.94,422.78,22.74,6736.86,0
12,rust,rpi5,on,tx,60,142988,2383.1,419.11,85.24,415.07,421.85,423.52,23.5,8672.89,0
13,rust,rpi5,on,tx,60,143380,2389.7,417.96,79.48,414.5,420.85,422.59,21.8,7604.2,0
14,rust,rpi5,on,tx,60,143660,2394.3,417.14,104.32,414.57,420.85,423.22,22.68,28887.65,0
15,rust,rpi5,on,tx,60,143231,2387.2,418.39,69.17,414.89,421.61,423.45,23.17,7330.35,0
16,rust,rpi5,on,tx,60,142683,2378,420,68.25,419.74,422.11,423.39,22.98,5930.42,0
17,rust,rpi5,on,tx,60,143373,2389.5,417.98,106.98,414.5,420.91,422.72,22.87,17454.24,0
18,rust,rpi5,on,tx,60,143249,2387.5,418.34,76.05,414.67,421.21,422.7,23.22,13389.58,0
19,rust,rpi5,on,tx,60,143251,2387.5,418.33,73.62,414.89,421.48,423.13,23.65,7100.35,0
20,rust,rpi5,on,tx,60,143273,2387.9,418.27,73.03,414.83,421.57,423.3,23.28,8210.83,0
21,rust,rpi5,on,tx,60,143229,2387.1,418.4,73.23,414.63,421.19,422.89,22.43,11398.1,0
22,rust,rpi5,on,tx,60,143188,2386.5,418.52,73.82,414.61,421.2,423.04,24.28,5892.71,0
23,rust,rpi5,on,tx,60,142957,2382.6,419.19,65.75,415.3,421.96,423.63,24.17,8337.03,0
24,rust,rpi5,on,tx,60,143176,2386.3,418.55,78.36,414.69,421.57,423.59,20.63,11864.58,0
25,rust,rpi5,on,tx,60,143180,2386.3,418.54,77.14,414.65,421.22,422.65,22.83,10102.83,0
26,rust,rpi5,on,tx,60,142948,2382.5,419.22,77.1,415.04,421.87,423.54,21.72,5755.12,0
27,rust,rpi5,on,tx,60,142897,2381.6,419.37,81.95,415.3,422.04,423.85,23.46,17419.86,0
28,rust,rpi5,on,tx,60,143054,2384.2,418.91,92.54,415,421.85,423.26,23.04,24529.69,0
29,rust,rpi5,on,tx,60,143605,2393.4,417.3,77.38,414.41,420.39,422.13,22.45,12593.21,0
30,rust,rpi5,on,tx,60,142907,2381.8,419.34,73.03,415.43,421.96,423.32,24.15,11219.17,0
1,cpython_3.13,rpi5,on,tx,60.001,63864,1064.4,938.61,33.29,938.65,991.8,1014.82,786.13,1251.3,0
2,cpython_3.13,rpi5,on,tx,60.001,63809,1063.5,939.42,33.42,939.35,992.61,1016.06,778.45,1297.45,0
3,cpython_3.13,rpi5,on,tx,60,64084,1068.1,935.35,32.96,935.43,987.74,1010.76,796.63,1232.93,0
4,cpython_3.13,rpi5,on,tx,60,64627,1077.1,927.53,32.92,927.61,980.28,1002.59,765.59,1262.3,0
5,cpython_3.13,rpi5,on,tx,60,63879,1064.6,938.38,33.16,938.41,991.58,1014.15,786.37,1287.65,0
6,cpython_3.13,rpi5,on,tx,60.001,63937,1065.6,937.54,33.22,937.45,990.65,1013.99,795.04,1234.02,0
7,cpython_3.13,rpi5,on,tx,60.001,63923,1065.4,937.74,33.8,937.78,991.69,1015.28,796.91,1295.91,0
8,cpython_3.13,rpi5,on,tx,60,64344,1072.4,931.57,32.76,931.63,983.8,1006.03,775.84,1238.6,0
9,cpython_3.13,rpi5,on,tx,60.001,63439,1057.3,944.88,33.36,944.69,998.41,1021.67,788.54,1238.45,0
10,cpython_3.13,rpi5,on,tx,60,63841,1064,938.94,33.11,938.96,991.89,1015.77,797.56,1264.76,0
11,cpython_3.13,rpi5,on,tx,60.001,63741,1062.3,940.4,35.01,939.98,997.21,1022.55,788.82,1289.6,0
12,cpython_3.13,rpi5,on,tx,60,64150,1069.2,934.4,32.82,934.52,986.47,1009.05,797.32,1286.91,0
13,cpython_3.13,rpi5,on,tx,60,63892,1064.9,938.19,33.74,938.02,991.98,1015.76,792.87,1240.85,0
14,cpython_3.13,rpi5,on,tx,60.001,63730,1062.2,940.59,34.07,940.41,995.41,1019.66,799.56,1265.3,0
15,cpython_3.13,rpi5,on,tx,60,63656,1060.9,941.66,33.68,941.5,995.84,1019.64,794.56,1221.22,0
16,cpython_3.13,rpi5,on,tx,60,63830,1063.8,939.1,33.12,939.1,991.85,1014.76,794.3,1287.45,0
17,cpython_3.13,rpi5,on,tx,60,64440,1074,930.23,32.7,930.32,982.17,1004.74,790.8,1248.26,0
18,cpython_3.13,rpi5,on,tx,60,64027,1067.1,936.2,32.65,936.34,988.26,1011.13,803.19,1232.56,0
19,cpython_3.13,rpi5,on,tx,60,64013,1066.9,936.41,32.72,936.61,988.4,1011.28,780.76,1255.52,0
20,cpython_3.13,rpi5,on,tx,60.001,63583,1059.7,942.74,33.71,942.65,996.78,1020.48,762.67,1274.74,0
21,cpython_3.13,rpi5,on,tx,60,64188,1069.8,933.86,32.94,933.96,986.17,1008.87,798.58,1259.45,0
22,cpython_3.13,rpi5,on,tx,60,64263,1071,932.78,32.86,932.76,985.28,1007.8,798.24,1250.54,0
23,cpython_3.13,rpi5,on,tx,60.001,63701,1061.7,940.99,33.49,941.04,994.37,1017.43,772.46,1246.69,0
24,cpython_3.13,rpi5,on,tx,60,63236,1053.9,947.92,33.91,947.95,1002.41,1026.84,790.3,1242.71,0
25,cpython_3.13,rpi5,on,tx,60.001,64274,1071.2,932.62,33.16,932.71,985.45,1008.82,801.35,1264.87,0
26,cpython_3.13,rpi5,on,tx,60.001,63733,1062.2,940.52,33.79,940.3,994.52,1018.72,772.69,1373.95,0
27,cpython_3.13,rpi5,on,tx,60.001,63773,1062.9,939.94,33.52,939.91,993.24,1017,792.13,1315.69,0
28,cpython_3.13,rpi5,on,tx,60.001,63553,1059.2,943.21,33.87,942.95,997.37,1022.04,796.47,1279.98,0
29,cpython_3.13,rpi5,on,tx,60,63798,1063.3,939.59,33.32,939.61,992.39,1014.78,784.5,1271.15,0
30,cpython_3.13,rpi5,on,tx,60.001,63492,1058.2,944.11,34.52,943.85,999.84,1024.82,801.97,1315.39,0
1,pypy_3.11,rpi5,on,tx,60,63059,1051,950.62,427,927.17,1038.17,1128.66,770.91,23222.71,0
2,pypy_3.11,rpi5,on,tx,60,62849,1047.5,953.7,418.74,930.97,1045.08,1129.74,771.48,24122.56,0
3,pypy_3.11,rpi5,on,tx,60.016,63594,1059.6,943.01,428.73,919.58,1032.46,1119.2,755.39,23409.65,0
4,pypy_3.11,rpi5,on,tx,60.001,62614,1043.6,957.49,430.71,932.52,1048.9,1140.35,759.63,23205.93,0
5,pypy_3.11,rpi5,on,tx,60.001,63454,1057.6,944.92,432.08,920.88,1033.54,1125.11,754.48,23195.88,0
6,pypy_3.11,rpi5,on,tx,60,63443,1057.4,945.1,431.68,921.63,1032.11,1123.95,764.09,22944.97,0
7,pypy_3.11,rpi5,on,tx,60,62888,1048.1,953.36,433.93,928.28,1045.19,1133.04,766.3,24007.47,0
8,pypy_3.11,rpi5,on,tx,60.001,63237,1053.9,948.18,430.97,924.56,1035.54,1130.79,763.95,23163.73,0
9,pypy_3.11,rpi5,on,tx,60.001,63336,1055.6,946.67,439.59,922.7,1031.84,1127.78,761.41,23754.4,0
10,pypy_3.11,rpi5,on,tx,60,62647,1044.1,957.01,434.49,932.22,1048.32,1138.15,759.69,22703.62,0
11,pypy_3.11,rpi5,on,tx,60.001,62172,1036.2,964.31,412.65,941.13,1056.16,1147.71,780.85,23116.31,0
12,pypy_3.11,rpi5,on,tx,60.001,63242,1054,948.06,436.92,923.82,1038.92,1130.51,763.46,24116.87,0
13,pypy_3.11,rpi5,on,tx,60,63245,1054.1,947.99,432.32,923.78,1037.66,1128.5,770.69,23542.63,0
14,pypy_3.11,rpi5,on,tx,60.001,63520,1058.7,943.86,427.04,920.08,1031.84,1120.22,770.24,22049.72,0
15,pypy_3.11,rpi5,on,tx,60.001,63626,1060.4,942.36,429.65,918.19,1032.65,1123.3,739.93,22757.7,0
16,pypy_3.11,rpi5,on,tx,60,63124,1052.1,949.82,431.39,925.63,1037.18,1126.2,773.45,23384.48,0
17,pypy_3.11,rpi5,on,tx,60,62604,1043.4,957.67,410.64,935.3,1050.46,1137.32,779.74,26471.13,0
18,pypy_3.11,rpi5,on,tx,60.009,62965,1049.3,952.42,416.35,928.95,1044.19,1133.39,776.33,22743.5,0
19,pypy_3.11,rpi5,on,tx,60,63547,1059.1,943.57,428.32,919.93,1031.13,1122.96,762.06,23034.11,0
20,pypy_3.11,rpi5,on,tx,60.001,63189,1053.1,948.87,416.12,926.15,1037.09,1126.85,767.21,23740.78,0
21,pypy_3.11,rpi5,on,tx,60,62811,1046.8,954.6,409.51,932.21,1042.8,1132.36,768.56,22542.96,0
22,pypy_3.11,rpi5,on,tx,60,63309,1055.1,947.02,429.06,923.37,1034.77,1127.98,776.45,22849.46,0
23,pypy_3.11,rpi5,on,tx,60,62880,1048,953.49,431.86,929.17,1043.02,1131.58,757.3,22712.5,0
24,pypy_3.11,rpi5,on,tx,60.001,63554,1059.2,943.37,429.66,919.85,1028.48,1121.67,744.83,22893.04,0
25,pypy_3.11,rpi5,on,tx,60.001,63537,1058.9,943.68,430.47,919.91,1031.6,1120.74,768.67,23444.32,0
26,pypy_3.11,rpi5,on,tx,60,63048,1050.8,950.69,427.35,927.33,1036.72,1126.73,771.46,22743.65,0
27,pypy_3.11,rpi5,on,tx,60.012,62656,1044.1,956.66,424.88,933.49,1045.86,1132.6,786.06,23907.86,0
28,pypy_3.11,rpi5,on,tx,60,63066,1051.1,950.7,432.34,926.63,1038.2,1128.93,758.41,23849.35,0
29,pypy_3.11,rpi5,on,tx,60.001,63059,1051,950.8,428.76,926.78,1039.48,1128.99,771.8,23002.5,0
30,pypy_3.11,rpi5,on,tx,60,62870,1047.8,953.61,427.86,928.58,1046.1,1135.06,777.22,22443.79,0
1,rust,rpi5,off,codec-encode,60,3517060,58617.7,16.57,0.24,16.56,16.68,16.76,16.28,86.81,0
2,rust,rpi5,off,codec-encode,60,3518237,58637.3,16.56,0.22,16.55,16.68,16.76,16.26,74.33,0
3,rust,rpi5,off,codec-encode,60,3520432,58673.9,16.55,0.23,16.54,16.67,16.74,16.26,88.89,0
4,rust,rpi5,off,codec-encode,60,3514350,58572.5,16.58,0.21,16.57,16.69,16.76,16.28,87.7,0
5,rust,rpi5,off,codec-encode,60,3513611,58560.2,16.58,0.21,16.57,16.7,16.78,16.3,66.28,0
6,rust,rpi5,off,codec-encode,60,3518866,58647.8,16.56,0.22,16.54,16.67,16.74,16.28,83.67,0
7,rust,rpi5,off,codec-encode,60,3518423,58640.4,16.56,0.21,16.55,16.68,16.76,16.28,100.85,0
8,rust,rpi5,off,codec-encode,60,3510583,58509.7,16.6,0.22,16.59,16.72,16.8,16.28,74.19,0
9,rust,rpi5,off,codec-encode,60,3515803,58596.7,16.57,0.21,16.56,16.68,16.76,16.28,73.02,0
10,rust,rpi5,off,codec-encode,60,3514491,58574.8,16.58,0.23,16.56,16.69,16.78,16.28,77.43,0
11,rust,rpi5,off,codec-encode,60,3517295,58621.6,16.56,0.22,16.55,16.68,16.76,16.26,69.48,0
12,rust,rpi5,off,codec-encode,60,3516017,58600.3,16.57,0.23,16.56,16.68,16.76,16.28,73.43,0
13,rust,rpi5,off,codec-encode,60,3515893,58598.2,16.57,0.22,16.56,16.69,16.78,16.26,71.26,0
14,rust,rpi5,off,codec-encode,60,3516258,58604.3,16.57,0.21,16.56,16.68,16.76,16.28,76.37,0
15,rust,rpi5,off,codec-encode,60,3511382,58523,16.59,0.22,16.57,16.72,16.8,16.28,77.52,0
16,rust,rpi5,off,codec-encode,60,3518182,58636.4,16.56,0.22,16.55,16.68,16.76,16.28,72.76,0
17,rust,rpi5,off,codec-encode,60,3511419,58523.6,16.59,0.23,16.57,16.7,16.78,16.3,72.89,0
18,rust,rpi5,off,codec-encode,60,3511024,58517.1,16.59,0.22,16.57,16.7,16.78,16.3,79.78,0
19,rust,rpi5,off,codec-encode,60,3515365,58589.4,16.57,0.22,16.56,16.7,16.78,16.28,74.94,0
20,rust,rpi5,off,codec-encode,60,3516682,58611.4,16.57,0.22,16.56,16.68,16.76,16.26,69.39,0
21,rust,rpi5,off,codec-encode,60,3517549,58625.8,16.56,0.22,16.55,16.68,16.76,16.26,77.3,0
22,rust,rpi5,off,codec-encode,60,3520215,58670.2,16.55,0.22,16.54,16.67,16.74,16.28,99.7,0
23,rust,rpi5,off,codec-encode,60,3519983,58666.4,16.55,0.23,16.54,16.67,16.74,16.26,82.22,0
